account_id,label_kor,DB손해보험_연결_전기말,DB손해보험_연결_당기말,DB손해보험_별도_전기말,DB손해보험_별도_당기말,DB손해보험_연결_전기_누적,DB손해보험_별도_2025-03-31_누적,DB손해보험_연결_2025-03-31_누적,DB손해보험_별도_전기_누적,DB손해보험_연결_2025-12-31_단일,DB손해보험_별도_2025-12-31_단일,DB손해보험_별도_2025-03-31,DB손해보험_별도_2024-12-31,DB손해보험_연결_2025-03-31,DB손해보험_별도_당기_단일,DB손해보험_별도_2025-03-31_단일,DB손해보험_연결_당기_단일,DB손해보험_연결_2025-03-31_단일,DB손해보험_연결_2024-12-31,KB생명_연결_당기_단일,KB생명_연결_2025-03-31_누적,KB생명_연결_2025-03-31_단일,KB생명_연결_전기_누적,KB생명_별도_전기_누적,KB생명_별도_당기_단일,KB생명_별도_2025-03-31_누적,KB생명_별도_2025-03-31_단일,KB생명_연결_전기말,KB생명_연결_당기말,KB생명_별도_전기말,KB생명_별도_당기말,KB생명_연결_2025-03-31,KB생명_별도_2025-03-31,KB손해보험_연결_2025-03-31_누적,KB손해보험_별도_당기_단일,KB손해보험_연결_전기_누적,KB손해보험_연결_당기_단일,KB손해보험_별도_2025-03-31_누적,KB손해보험_별도_전기_누적,KB손해보험_별도_2025-03-31_단일,KB손해보험_연결_2025-03-31_단일,KB손해보험_별도_당기말,KB손해보험_연결_당기말,KB손해보험_연결_2025-03-31,KB손해보험_별도_2025-03-31,KB손해보험_연결_전기말,KB손해보험_별도_전기말,교보생명_연결_전기_누적,교보생명_별도_2025-03-31_누적,교보생명_연결_2025-03-31_누적,교보생명_별도_전기_누적,교보생명_연결_2025-03-31_단일,교보생명_연결_당기_단일,교보생명_별도_당기_단일,교보생명_별도_2025-03-31_단일,교보생명_연결_전기말,교보생명_별도_전기말,교보생명_별도_당기말,교보생명_연결_당기말,교보생명_연결_2025-03-31,교보생명_별도_2025-03-31,동양생명_별도_당기말,동양생명_별도_전기말,동양생명_연결_당기말,동양생명_연결_전기말,동양생명_별도_2025-03-31_단일,동양생명_별도_2025-03-31_누적,동양생명_별도_당기_단일,동양생명_별도_전기_누적,동양생명_연결_당기_단일,동양생명_연결_전기_누적,동양생명_연결_2025-03-31_단일,동양생명_연결_2025-03-31_누적,동양생명_별도_2025-03-31,동양생명_연결_2025-03-31,메리츠화재_연결_2025-03-31_누적,메리츠화재_연결_전기_누적,메리츠화재_별도_전기_누적,메리츠화재_별도_2025-03-31_누적,메리츠화재_연결_2025-03-31_단일,메리츠화재_연결_당기_단일,메리츠화재_별도_당기_단일,메리츠화재_별도_2025-03-31_단일,메리츠화재_별도_당기말,메리츠화재_별도_2025-03-31,메리츠화재_연결_당기말,메리츠화재_연결_2025-03-31,메리츠화재_별도_전기말,메리츠화재_연결_전기말,미래에셋생명_별도_당기말,미래에셋생명_별도_2025-03-31,미래에셋생명_연결_당기말,미래에셋생명_연결_2025-03-31,미래에셋생명_별도_전기_누적,미래에셋생명_별도_2025-03-31_누적,미래에셋생명_연결_전기_누적,미래에셋생명_연결_2025-03-31_누적,미래에셋생명_연결_전기말,미래에셋생명_별도_전기말,미래에셋생명_별도_2025-03-31_단일,미래에셋생명_별도_당기_단일,미래에셋생명_연결_당기_단일,미래에셋생명_연결_2025-03-31_단일,삼성생명_연결_전기_누적,삼성생명_별도_전기_누적,삼성생명_별도_2025-03-31_누적,삼성생명_연결_전기말,삼성생명_연결_당기말,삼성생명_별도_전기말,삼성생명_별도_당기말,삼성생명_연결_2025-03-31,삼성생명_별도_2025-03-31,삼성생명_연결_2025-03-31_누적,삼성생명_별도_2024-12-31,삼성생명_연결_2024-12-31,삼성생명_별도_당기_단일,삼성생명_별도_2025-03-31_단일,삼성생명_연결_당기_단일,삼성생명_연결_2025-03-31_단일,삼성생명_연결_2025-12-31_단일,삼성화재_별도_전기말,삼성화재_연결_당기말,삼성화재_연결_전기말,삼성화재_별도_당기말,삼성화재_연결_2025-03-31_누적,삼성화재_연결_전기_누적,삼성화재_별도_2025-03-31_누적,삼성화재_별도_전기_누적,삼성화재_연결_2024-12-31,삼성화재_별도_2025-03-31,삼성화재_별도_2024-12-31,삼성화재_연결_2025-03-31,삼성화재_연결_2025-03-31_단일,삼성화재_별도_당기_단일,삼성화재_별도_2025-03-31_단일,삼성화재_연결_당기_단일,신한라이프생명_별도_전기말,신한라이프생명_별도_당기말,신한라이프생명_연결_당기말,신한라이프생명_연결_전기말,신한라이프생명_연결_전기_누적,신한라이프생명_별도_2025-03-31_누적,신한라이프생명_별도_전기_누적,신한라이프생명_연결_2025-03-31_누적,신한라이프생명_별도_당기_단일,신한라이프생명_별도_2025-03-31_단일,신한라이프생명_연결_2025-03-31_단일,신한라이프생명_연결_당기_단일,신한라이프생명_별도_2025-03-31,신한라이프생명_연결_2025-03-31,한화생명_연결_전기_누적,한화생명_연결_2025-03-31_누적,한화생명_별도_2025-03-31_누적,한화생명_별도_전기_누적,한화생명_연결_당기말,한화생명_별도_전기말,한화생명_별도_당기말,한화생명_연결_전기말,한화생명_별도_2025-12-31_단일,한화생명_별도_2025-03-31_단일,한화생명_별도_당기_단일,한화생명_연결_2025-03-31_단일,한화생명_연결_당기_단일,한화생명_별도_2025-03-31,한화생명_연결_2025-03-31,한화생명_연결_2025-12-31_단일,한화생명_연결_2024-12-31,한화생명_별도_2024-12-31,현대해상_연결_전기_누적,현대해상_연결_2025-03-31_누적,현대해상_별도_전기_누적,현대해상_별도_2025-03-31_누적,현대해상_연결_당기_단일,현대해상_연결_2025-03-31_단일,현대해상_별도_2025-03-31_단일,현대해상_별도_당기_단일,현대해상_연결_당기말,현대해상_별도_2025-03-31,현대해상_연결_2025-03-31,현대해상_별도_당기말,현대해상_연결_전기말,현대해상_별도_전기말,현대해상_별도_2024-12-31,현대해상_연결_2024-12-31
dart_CapitalSurplus,자본잉여금,154943000000,136818000000,106567000000,88442000000,,,,,,,,,,,,,,,,,,,,,,,799656000000,799656000000,816288000000,816288000000,,,,,,,,,,,33250000000,33250000000,,,33250000000,33250000000,,,,,,,,,630502257887,365966306274,365966306274,622363236454,,,463680000000,463680000000,463680000000,463680000000,,,,,,,,,,,,,,,,,,,101623120971,,101623120971,,101623120971,101623120971,182018101425,,182018101425,,,,,,181384483840,181384483840,,,,,,,,125115000000,125115000000,6131000000,6131000000,,,,,,,,,,,939233350327,939233350327,939233350327,939233350327,,,,,,,,,,,,,820023000000,820023000000,820012000000,820012000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44700000000,,,44700000000,113152050937,113152050937,,
dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,,1713419000000,,908017000000,,,,,,,597329000000,,1186537000000,,,,,,,,,,,,,,,691131000000,,660511000000,587891000000,550471000000,,,,,,,,,1632203000000,1863570000000,891918000000,820370000000,,,,,,,,,,,,,1839261319292,2210523227184,1776277416800,1513806424969,249172000000,,250370000000,,,,,,,,,,257345000000,269108000000,,,,,,,,,940729251382,665829240394,952460504995,680224146805,,,969619998612,921939699519,982152854435,932184798960,,,,,,,,,,,,,,,4537833000000,,2672569000000,4177972000000,2555900000000,,,,,,,,,,2019803576966,,1776484666081,,,,,,1202740593645,,1543023515165,,,,,,1604693000000,1640559000000,,,,,,,,,,777204000000,829999000000,,,,,3103115000000,,1549120000000,,,,,,,1337045000000,2438417000000,,,,,,,,,,,,1509674177483,1357812207361,1447967064247,1389087411555,,,,
dart_CashAndDuefromBanks,현금및예치금,,,,,,,,,,,,,,,,,,,,,,,,,,,1104999000000,901007000000,1074379000000,881301000000,,,,,,,,,,,,,,,,,,,,,,,,,5398153686058,3980067576209,3467613513457,4914736184481,,,,,,,,,,,,,,,,,,,,,,,,,205200583720,,230488712490,,530092763563,553685441083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2813968885028,2561864341568,3417890771409,1983592834259,,,,,,,,,,,,,2286855000000,1436592000000,1604557000000,2538228000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_CashInflowFromIssuanceOfHybridBond,신종자본증권의 발행,,,,,441336000000,0,0,441336000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,598278000000,598278000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_CashReceiptsFromFutureContractsForwardContractsOptionContractsAndSwapContractsClassifiedAsFinancingActivities,"선물계약, 선도계약, 옵션계약, 스왑계약에 따른 현금수취-재무활동",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49460000000,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_CatastropheReserveToBeAdded,비상위험준비금 적립예정액,76142000000,18289000000,76142000000,18289000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12324000000,12324000000,,,-14181000000,-14181000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6237504091,,6237504091,,21426785522,21426785522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-179349979294,-27957946024,-179349979294,-27957946024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7038385951,,,7038385951,25590248827,25590248827,,
dart_ChangesInConsolidatedCompanies,연결대상범위의 변동,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1521504,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_CommitmentsAmount,약정 금액,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10606218000000,4856948000000,4496669000000,10558311000000,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_DecreaseDueToTerminationOrCancellationOfLeaseContractsLeaseLiabilities,"계약 종료 또는 해지로 인한 감소, 리스부채",,,,,1357000000,259000000,282000000,1348000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922000000,1585000000,834000000,1129000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_DecreaseInGuaranteeDeposits,임차보증금의 감소,,,,,2355000000,776000000,1361000000,1753000000,,,,,,,,,,,,0,,8401000000,28000000,,0,,,,,,,,2404000000,,653000000,,2452000000,583000000,,,,,,,,,20457454269,9472730323,9712730323,20183593469,,,,,,,,,,,,,,,,15000000,,80000000,,120000000,,15000000,,,1239550000,511844000,511844000,1239550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7329000000,3679000000,97000000,9591000000,,,,,,,,,,,,,,,16097678256,1091512034,1147920556,708878954,,,,,,,,,,,,
dart_DecreaseInGuaranteeDepositsAsFinancialActivities,임대보증금의 감소,,,,,176000000,205000000,910000000,35000000,,,,,,,,,,,,0,,1671000000,,,,,,,,,,,31000000,,40000000,,31000000,40000000,,,,,,,,,35742687569,45754164484,46703797484,35205672569,,,,,,,,,,,,,,,,60000000,,140000000,,127000000,,60000000,,,1579593546,0,0,1579593546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4650851820,1083438700,3454553000,975606000,,,,,,,,,,,,,,,,,,,,,,,44687000000,3709000000,3201000000,10207000000,,,,,,,,,,,,,,,24202786355,1871294050,24202786355,1709488250,,,,,,,,,,,,
dart_DecreaseInNoncontrollingInterests,비지배지분의 감소,,,,,7283000000,,54441000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911000000,,,-2847000000,,,,,,,14948000000,11426000000,,,,,,,,,,,,,,,,,17887126646,13014980744,,,,,,,,,,,,,,
dart_DecreaseInRepurchaseAgreements,환매조건부채권매도의 감소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192450000000,183750000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_DecreaseOfRightofuseAssetsDueToTerminationOrCancellationOfLeaseContracts,"계약 종료 또는 해지로 인한 감소, 사용권자산",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022000000,2006000000,864000000,1618000000,,,,,,,,,,,,,,,,,,,,,,,104395000000,34794000000,1874000000,7798000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_DepositsReceived,예수금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28467000000,58369000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_DerivativeAssetsBeforeCreditRiskAdjustment,파생상품자산(신용위험조정전),104729000000,12381000000,64591000000,5581000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_DerivativeLiabilitiesBeforeCreditRiskAdjustment,파생상품부채(신용위험조정전),2125554000000,3811345000000,1443144000000,2526543000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_DiscountOnBondsIssued,사채할인발행차금,,,2637000000,2550000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12087000000,,,11844000000,,,,,,,,,,,,,,,,,,,7457255823,,,7457255823,7661300923,7661300923,,
dart_DispositionOfTreasuryShares,자기주식의 처분,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-192421179,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_DividendAndDistributionIncome,배당수익 및 분배금수익,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132458000000,141294000000,39119000000,45398000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_DividendIncome,배당금수익(금융수익),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358000000,,2978000000,,2978000000,,2358000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43371000000,71711000000,43281000000,64735000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_DividendToHybridBond,신종자본증권배당,,,,,10794000000,,440000000,10794000000,,,,,,,,,,,,700000000,,699000000,700000000,,699000000,,,,,,,,,,,,,,,,,,,,,,29548367263,29053929763,29446672419,29116617263,,,,,,,,,,,,,,,,11471000000,,0,,0,,11471000000,,,2389179506,1619096527,1619096527,2389179506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22013000000,14031000000,13609000000,20115000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_DividendsPaidToHybridBond,신종자본증권의 배당,,,,,8237000000,0,440000000,8237000000,,,,,,,,,,,,700000000,,700000000,700000000,,700000000,,,,,,,,,,,,,,,,,,,,,,20291143745,18521000000,18952750000,18564143745,,,,,,,,,,,,,,,,11471000000,,0,,0,,11471000000,,,2389179506,1619096527,1619096527,2389179506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20115000000,13200000000,13200000000,20115000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_DueFromBanksAtAmortisedCost,상각후원가측정예치금,559742000000,647061000000,205511000000,182291000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3419107000000,,,3966474000000,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_ElectronicFacilitiesExpenses,전산비,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6695000000,,7327000000,,7327000000,,6695000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581000000,682000000,581000000,682000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_EmployeeBenefits,복리후생비,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3704000000,,3961000000,,3961000000,,3704000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409000000,839000000,1409000000,839000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_EquityAtBeginningOfPeriod,기초자본,,,,,10935289000000,8415999000000,9391222000000,9854901000000,,,,,,,,,,,,4491803000000,,4151364000000,4218588000000,,4537158000000,,,,,,,,5844766000000,,5700821000000,,5856441000000,5717234000000,,,,,,,,,8718018727149,7305017718577,8346006326479,7654759167916,,,,,,,,,,,,,,,,2012958000000,,1533971000000,,1548875000000,,1969113000000,,,5751993105633,5876286392121,5854318798795,5740086305047,,,,,,,,,,,,,,,2436501555669,2553237949768,2448095130657,2563654662740,,,,,,,64835318000000,56416815000000,30488497000000,,,,,,,38102682000000,,,,,,,,,,,,15602214746140,21292379956314,15295837547477,20627777238043,,,,,,,,,,,,,6206398000000,7062302000000,6239294000000,7040701000000,,,,,,,16623385000000,14300715000000,10348367000000,12468776000000,,,,,,,,,,,,,,,5157512762473,4743378657629,4883487466522,4927149053410,,,,,,,,,,,,
dart_EquityContributionsInCashBetweenEntityRelatedPartyContribution,"현금출자, 출자금 납입",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79314000000,,79314000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000000,,1062005000000,0,1028600000000,,,,,,,,,,,,112698000000,,,,,,82711000000,,,,,,,,,,,,,,,,,,,,,,,,,98469000000,,292744000000,,,,,,,164623000000,3159000000,,,,,,,,,,,,12938000000,7803246817,312500000,73912810546,,,,
dart_EquityContributionsInCashBetweenEntityRelatedPartyWithdrawal,"현금출자, 출자금 회수",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72984000000,,72984000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8480000000,,685476000000,2172000000,329405000000,,,,,,,,,,,,35272000000,,,,,,55367000000,,,,,,,,,,,,,,,,,,,,,,,,,43032000000,,203379000000,,,,,,,96423000000,10898000000,,,,,,,,,,,,0,5608934134,0,6874004334,,,,
dart_ExpenseForManagementOfAffairs,사무관리비,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188000000,,241000000,,241000000,,188000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_FinanceExpensesFromReinsuranceContractsHeldRecognisedInProfitOrLoss,재보험금융비용,,,,,,,,,,,,,,,,,,,131000000,115000000,115000000,131000000,131000000,131000000,115000000,115000000,,,,,,,9482000000,6374000000,6374000000,6374000000,9482000000,6374000000,9482000000,9482000000,,,,,,,1446924716,1212544259,1396121758,1304517820,1396121758,1446924716,1304517820,1212544259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610184560,586941728,610184560,586941728,,,586941728,610184560,610184560,586941728,10708000000,10708000000,11387000000,,,,,,,11387000000,,,10708000000,11387000000,10708000000,11387000000,,,,,,9214350335,13346187446,6969172543,9692167204,,,,,9214350335,9692167204,6969172543,13346187446,,,,,18458000000,10726000000,18458000000,10726000000,18458000000,10726000000,10726000000,18458000000,,,1823000000,783000000,258000000,264000000,,,,,,258000000,264000000,783000000,1823000000,,,,,,12307829616,14371509128,12307829616,14371509128,12307829616,14371509128,14371509128,12307829616,,,,,,,,
dart_FinanceIncomeFromReinsuranceContractsHeldRecognisedInProfitOrLoss,재보험금융수익,,,,,,,,,,,,,,,,,,,14000000,23000000,23000000,14000000,14000000,14000000,23000000,23000000,,,,,,,23506000000,75398000000,75400000000,75400000000,23488000000,75398000000,23488000000,23506000000,,,,,,,936089957,666466800,860057259,768636710,860057259,936089957,768636710,666466800,,,,,,,,,,,3629000000,3629000000,4172000000,4172000000,4172000000,4172000000,3629000000,3629000000,,,6245607863,5785350024,5785350024,6245607863,6245607863,5785350024,5785350024,6245607863,,,,,,,,,,,913758902,836704159,913758902,836704159,,,836704159,913758902,913758902,836704159,26784000000,26741000000,28888000000,,,,,,,28921000000,,,26741000000,28888000000,26784000000,28921000000,,,,,,33720300718,56831893851,28191279982,47967295788,,,,,33720300718,47967295788,28191279982,56831893851,,,,,18327000000,11155000000,18327000000,11155000000,18327000000,11155000000,11155000000,18327000000,,,11393000000,6713000000,1256000000,2757000000,,,,,,1256000000,2757000000,6713000000,11393000000,,,,,,26621093119,14698076316,26621093119,14698076316,26621093119,14698076316,14698076316,26621093119,,,,,,,,
dart_FinancialAssetsDenominatedInForeignCurrency,"외화금융자산, 원화환산금액",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14446185000000,13173310000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_GainArisingFromDerecognitionOfFinancialInstrumentsMeasuredAtAmortisedCost,상각후원가측정금융상품제거이익,,,,,295000000,231000000,501000000,31000000,,,,,,31000000,231000000,295000000,501000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31000000,31000000,35000000,35000000,35000000,35000000,31000000,31000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736438836,600728842,736438836,600728842,,,,,736438836,600728842,736438836,600728842,,,,,77000000,59000000,77000000,59000000,77000000,59000000,59000000,77000000,,,,,,,,,,,,,,,,,,,,,143447632,137650968,143447632,137650968,143447632,137650968,137650968,143447632,,,,,,,,
dart_GainFromDerivatives,파생상품관련수익,,,,,281310000000,207235000000,245730000000,173828000000,,,,,,173828000000,207235000000,281310000000,245730000000,,47963000000,15452000000,15452000000,47963000000,47963000000,47963000000,15452000000,15452000000,,,,,,,15119000000,679000000,1165000000,1165000000,14603000000,679000000,14603000000,15119000000,,,,,,,2184001536157,315733599296,987121438305,786576345152,987121438305,2184001536157,786576345152,315733599296,,,,,,,,,,,20779000000,20779000000,9342000000,9342000000,9342000000,9342000000,20779000000,20779000000,,,,,,,,,,,,,,,,,,,,,6230845348,35227987169,9066001348,36793899700,,,35227987169,6230845348,9066001348,36793899700,1816933000000,1554427000000,681629000000,,,,,,,774966000000,,,1554427000000,681629000000,1816933000000,774966000000,,,,,,27578870275,15453886148,20016125896,5051627806,,,,,27578870275,5051627806,20016125896,15453886148,,,,,72402000000,23212000000,71182000000,23399000000,71182000000,23212000000,23399000000,72402000000,,,1372298000000,800818000000,293765000000,473406000000,,,,,,293765000000,473406000000,800818000000,1372298000000,,,,,,7041875676,37269633589,5764552922,34292995671,7041875676,37269633589,34292995671,5764552922,,,,,,,,
dart_GainFromFinancialInstruments,금융상품관련수익,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6401913000000,3314515000000,2057752000000,3877521000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_GainFromFinancialInstrumentsAtAmortisedCost,상각후원가측정금융상품관련이익,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861226758,3200065006,3663891572,1506408527,3663891572,1861226758,1506408527,3200065006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000000,,,,,,,,,592000000,,,,,600000000,592000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23360000000,7079000000,300000000,284000000,,,,,,300000000,284000000,7079000000,23360000000,,,,,,,,,,,,,,,,,,,,,
